"","From Date","To Date","AT","BP","PM10","PM2.5","RH","SR","Temp","WD","WS","VWS","Benzene","Toluene","NH3","NO","NO2","NOx","Ozone","SO2","CO"
"2620","28-10-2018 06:45","28-10-2018 07:00","17.9","993.7","393.0","85.0","96.3","28.9","None","171.0","0.5","None","25.8","229.5","72.3","33.6","79.1","69.9","15.7","12.6","1.0"
"2621","28-10-2018 07:00","28-10-2018 07:15","18.6","993.8","393.0","85.0","89.9","44.3","None","168.0","0.7","None","23.3","213.6","61.3","18.3","83.7","59.4","13.2","12.4","0.8"
"2622","28-10-2018 07:15","28-10-2018 07:30","19.7","993.9","393.0","85.0","82.8","58.5","None","181.8","0.7","None","19.1","166.7","56.0","12.0","85.4","55.1","12.6","12.3","0.7"
"2623","28-10-2018 07:30","28-10-2018 07:45","20.6","994.0","382.0","80.0","78.4","87.0","None","177.3","0.6","None","15.7","130.2","56.9","9.7","88.8","55.1","13.6","12.6","0.7"
"2624","28-10-2018 07:45","28-10-2018 08:00","21.9","994.1","382.0","80.0","73.1","140.7","None","170.8","0.8","None","12.7","97.5","57.0","10.0","84.3","52.9","13.9","14.1","0.7"
"2625","28-10-2018 08:00","28-10-2018 08:15","22.6","994.3","382.0","80.0","70.5","173.5","None","169.6","0.9","None","12.1","87.6","57.8","8.0","85.9","52.2","16.4","16.5","0.7"
"2626","28-10-2018 08:15","28-10-2018 08:30","23.4","994.4","382.0","80.0","67.0","204.6","None","173.0","0.9","None","12.0","79.2","58.1","5.7","81.6","48.0","21.1","18.1","0.8"
"2627","28-10-2018 08:30","28-10-2018 08:45","24.3","994.5","409.0","75.0","61.8","232.8","None","167.9","0.9","None","11.9","73.3","58.5","8.5","86.7","53.0","28.1","21.4","None"
"2628","28-10-2018 08:45","28-10-2018 09:00","25.1","994.6","409.0","75.0","60.2","252.9","None","156.4","0.9","None","12.2","69.9","59.0","9.4","113.0","67.8","30.0","27.9","1.2"
"2629","28-10-2018 09:00","28-10-2018 09:15","26.3","994.7","409.0","75.0","56.5","263.6","None","163.0","0.8","None","12.1","63.1","61.4","11.7","118.7","72.6","35.9","36.2","1.3"
"2630","28-10-2018 09:15","28-10-2018 09:30","27.9","994.7","409.0","75.0","50.8","178.6","None","345.6","0.2","None","13.0","77.0","66.3","14.8","125.5","78.7","38.4","49.1","1.1"
"2631","28-10-2018 09:30","28-10-2018 09:45","28.5","994.7","481.0","73.0","47.9","324.4","None","131.5","0.1","None","12.9","100.9","64.0","7.9","108.1","63.8","53.9","None","0.9"
"2632","28-10-2018 09:45","28-10-2018 10:00","28.8","994.5","481.0","73.0","43.7","333.5","None","202.1","0.3","None","12.6","95.9","62.1","1.4","75.1","41.0","68.5","84.1","0.6"
"2633","28-10-2018 10:00","28-10-2018 10:15","29.3","994.4","481.0","73.0","41.7","362.0","None","211.6","0.4","None","12.3","55.4","57.8","1.5","62.0","34.2","83.0","67.9","0.5"
"2634","28-10-2018 10:15","28-10-2018 10:30","30.1","994.4","481.0","73.0","39.1","247.8","None","178.8","0.4","None","11.2","39.4","53.8","0.7","47.4","25.8","99.1","51.5","0.3"
"2635","28-10-2018 10:30","28-10-2018 10:45","29.9","994.3","334.0","51.0","40.2","150.3","None","329.4","0.2","None","9.0","51.4","51.9","2.7","49.3","28.2","106.0","52.3","0.2"
"2636","28-10-2018 10:45","28-10-2018 11:00","29.3","994.0","334.0","51.0","41.4","157.2","None","189.6","0.6","None","7.1","42.9","50.9","None","44.1","23.0","123.0","44.0","0.3"
"2637","28-10-2018 11:00","28-10-2018 11:15","29.6","993.9","334.0","51.0","41.7","164.5","None","166.9","0.8","None","6.2","31.1","50.3","None","41.9","22.0","127.3","39.6","0.3"
